reference_id,test_id,test_type,venue_type,file_path,score,normalized_score,threshold,is_anomaly,mu,sigma,gated
non_ostruite/corridoi/corridoio_001.jpeg,non_ostruite/corridoi/corridoio_001.jpeg,normal,corridoio,non_ostruite/corridoi/corridoio_001.jpeg,2.542201,-0.306307,4.068918,0,2.650796,0.234649,0
non_ostruite/corridoi/corridoio_001.jpeg,shadow_test/normali_corridoi/corridoio_001_shadow00.jpeg,shadow_normal,corridoio,shadow_test/normali_corridoi/corridoio_001_shadow00.jpeg,3.09002,1.238889,4.068918,0,2.650796,0.234649,0
non_ostruite/corridoi/corridoio_001.jpeg,light_test/normali_corridoi/corridoio_001_light00.jpeg,light_normal,corridoio,light_test/normali_corridoi/corridoio_001_light00.jpeg,3.1646,1.449252,4.068918,0,2.650796,0.234649,0
non_ostruite/corridoi/corridoio_001.jpeg,ostruzioni_reali/images/corridoio_001_ostruita.jpg,obstructed,corridoio,ostruzioni_reali/images/corridoio_001_ostruita.jpg,4.775974,5.994344,4.068918,1,2.650796,0.234649,0
non_ostruite/corridoi/corridoio_002.jpg,non_ostruite/corridoi/corridoio_002.jpg,normal,corridoio,non_ostruite/corridoi/corridoio_002.jpg,2.325426,-0.753317,4.010622,0,2.5925,0.385598,0
non_ostruite/corridoi/corridoio_002.jpg,shadow_test/normali_corridoi/corridoio_002_shadow00.jpg,shadow_normal,corridoio,shadow_test/normali_corridoi/corridoio_002_shadow00.jpg,2.777453,0.521684,4.010622,0,2.5925,0.385598,0
non_ostruite/corridoi/corridoio_002.jpg,light_test/normali_corridoi/corridoio_002_light00.jpg,light_normal,corridoio,light_test/normali_corridoi/corridoio_002_light00.jpg,3.201871,1.718811,4.010622,0,2.5925,0.385598,0
non_ostruite/corridoi/corridoio_002.jpg,ostruzioni_reali/images/corridoio_002_ostruita.jpg,obstructed,corridoio,ostruzioni_reali/images/corridoio_002_ostruita.jpg,4.696317,5.934093,4.010622,1,2.5925,0.385598,0
non_ostruite/corridoi/corridoio_003.jpg,non_ostruite/corridoi/corridoio_003.jpg,normal,corridoio,non_ostruite/corridoi/corridoio_003.jpg,2.201799,-0.671638,3.858037,0,2.439915,0.360255,0
non_ostruite/corridoi/corridoio_003.jpg,shadow_test/normali_corridoi/corridoio_003_shadow00.jpg,shadow_normal,corridoio,shadow_test/normali_corridoi/corridoio_003_shadow00.jpg,2.635179,0.550768,3.858037,0,2.439915,0.360255,0
non_ostruite/corridoi/corridoio_003.jpg,light_test/normali_corridoi/corridoio_003_light00.jpg,light_normal,corridoio,light_test/normali_corridoi/corridoio_003_light00.jpg,2.239339,-0.565751,3.858037,0,2.439915,0.360255,0
non_ostruite/corridoi/corridoio_003.jpg,ostruzioni_reali/images/corridoio_003_ostruita.jpg,obstructed,corridoio,ostruzioni_reali/images/corridoio_003_ostruita.jpg,4.784929,6.614421,3.858037,1,2.439915,0.360255,0
non_ostruite/corridoi/corridoio_004.jpg,non_ostruite/corridoi/corridoio_004.jpg,normal,corridoio,non_ostruite/corridoi/corridoio_004.jpg,2.497149,-0.576283,4.119581,0,2.701459,0.377715,0
non_ostruite/corridoi/corridoio_004.jpg,shadow_test/normali_corridoi/corridoio_004_shadow00.jpg,shadow_normal,corridoio,shadow_test/normali_corridoi/corridoio_004_shadow00.jpg,2.864538,0.459986,4.119581,0,2.701459,0.377715,0
non_ostruite/corridoi/corridoio_004.jpg,light_test/normali_corridoi/corridoio_004_light00.jpg,light_normal,corridoio,light_test/normali_corridoi/corridoio_004_light00.jpg,3.167038,1.313227,4.119581,0,2.701459,0.377715,0
non_ostruite/corridoi/corridoio_004.jpg,ostruzioni_reali/images/corridoio_004_ostruita.jpg,obstructed,corridoio,ostruzioni_reali/images/corridoio_004_ostruita.jpg,4.610967,5.386019,4.119581,1,2.701459,0.377715,0
non_ostruite/corridoi/corridoio_005.jpg,non_ostruite/corridoi/corridoio_005.jpg,normal,corridoio,non_ostruite/corridoi/corridoio_005.jpg,2.247069,-0.426327,3.816337,0,2.398215,0.273503,0
non_ostruite/corridoi/corridoio_005.jpg,shadow_test/normali_corridoi/corridoio_005_shadow00.jpg,shadow_normal,corridoio,shadow_test/normali_corridoi/corridoio_005_shadow00.jpg,2.713309,0.888764,3.816337,0,2.398215,0.273503,0
non_ostruite/corridoi/corridoio_005.jpg,light_test/normali_corridoi/corridoio_005_light00.jpg,light_normal,corridoio,light_test/normali_corridoi/corridoio_005_light00.jpg,2.642712,0.689636,3.816337,0,2.398215,0.273503,0
non_ostruite/corridoi/corridoio_005.jpg,ostruzioni_reali/images/corridoio_005_ostruita.jpg,obstructed,corridoio,ostruzioni_reali/images/corridoio_005_ostruita.jpg,4.473604,5.853908,3.816337,1,2.398215,0.273503,0
non_ostruite/corridoi/corridoio_006.jpg,non_ostruite/corridoi/corridoio_006.jpg,normal,corridoio,non_ostruite/corridoi/corridoio_006.jpg,2.496746,-0.499376,4.091912,0,2.67379,0.285791,0
non_ostruite/corridoi/corridoio_006.jpg,shadow_test/normali_corridoi/corridoio_006_shadow00.jpg,shadow_normal,corridoio,shadow_test/normali_corridoi/corridoio_006_shadow00.jpg,3.315937,1.81126,4.091912,0,2.67379,0.285791,0
non_ostruite/corridoi/corridoio_006.jpg,light_test/normali_corridoi/corridoio_006_light00.jpg,light_normal,corridoio,light_test/normali_corridoi/corridoio_006_light00.jpg,2.904389,0.650435,4.091912,0,2.67379,0.285791,0
non_ostruite/corridoi/corridoio_006.jpg,ostruzioni_reali/images/corridoio_006_ostruita.jpg,obstructed,corridoio,ostruzioni_reali/images/corridoio_006_ostruita.jpg,4.638932,5.542942,4.091912,1,2.67379,0.285791,0
non_ostruite/corridoi/corridoio_007.jpg,non_ostruite/corridoi/corridoio_007.jpg,normal,corridoio,non_ostruite/corridoi/corridoio_007.jpg,2.415111,-1.10311,4.224319,0,2.806197,0.528338,0
non_ostruite/corridoi/corridoio_007.jpg,shadow_test/normali_corridoi/corridoio_007_shadow00.jpg,shadow_normal,corridoio,shadow_test/normali_corridoi/corridoio_007_shadow00.jpg,2.899282,0.262559,4.224319,0,2.806197,0.528338,0
non_ostruite/corridoi/corridoio_007.jpg,light_test/normali_corridoi/corridoio_007_light00.jpg,light_normal,corridoio,light_test/normali_corridoi/corridoio_007_light00.jpg,3.291848,1.369843,4.224319,0,2.806197,0.528338,0
non_ostruite/corridoi/corridoio_007.jpg,ostruzioni_reali/images/corridoio_007_ostruita.jpg,obstructed,corridoio,ostruzioni_reali/images/corridoio_007_ostruita.jpg,4.704237,5.353672,4.224319,1,2.806197,0.528338,0
non_ostruite/corridoi/corridoio_008.jpg,non_ostruite/corridoi/corridoio_008.jpg,normal,corridoio,non_ostruite/corridoi/corridoio_008.jpg,2.316485,-0.599996,3.947324,0,2.529202,0.419172,0
non_ostruite/corridoi/corridoio_008.jpg,shadow_test/normali_corridoi/corridoio_008_shadow00.jpg,shadow_normal,corridoio,shadow_test/normali_corridoi/corridoio_008_shadow00.jpg,2.900081,1.046113,3.947324,0,2.529202,0.419172,0
non_ostruite/corridoi/corridoio_008.jpg,light_test/normali_corridoi/corridoio_008_light00.jpg,light_normal,corridoio,light_test/normali_corridoi/corridoio_008_light00.jpg,3.257043,2.052971,3.947324,0,2.529202,0.419172,0
non_ostruite/corridoi/corridoio_008.jpg,ostruzioni_reali/images/corridoio_008_ostruita.jpg,obstructed,corridoio,ostruzioni_reali/images/corridoio_008_ostruita.jpg,4.605436,5.856291,3.947324,1,2.529202,0.419172,0
non_ostruite/corridoi/corridoio_009.jpg,non_ostruite/corridoi/corridoio_009.jpg,normal,corridoio,non_ostruite/corridoi/corridoio_009.jpg,2.029736,-0.683309,3.690112,0,2.27199,0.367724,0
non_ostruite/corridoi/corridoio_009.jpg,shadow_test/normali_corridoi/corridoio_009_shadow00.jpg,shadow_normal,corridoio,shadow_test/normali_corridoi/corridoio_009_shadow00.jpg,2.243183,-0.081254,3.690112,0,2.27199,0.367724,0
non_ostruite/corridoi/corridoio_009.jpg,light_test/normali_corridoi/corridoio_009_light00.jpg,light_normal,corridoio,light_test/normali_corridoi/corridoio_009_light00.jpg,2.847631,1.623671,3.690112,0,2.27199,0.367724,0
non_ostruite/corridoi/corridoio_009.jpg,ostruzioni_reali/images/corridoio_009_ostruita.jpg,obstructed,corridoio,ostruzioni_reali/images/corridoio_009_ostruita.jpg,4.637271,6.671587,3.690112,1,2.27199,0.367724,0
non_ostruite/corridoi/corridoio_010.jpg,non_ostruite/corridoi/corridoio_010.jpg,normal,corridoio,non_ostruite/corridoi/corridoio_010.jpg,2.567173,-0.777603,4.260979,0,2.842857,0.417176,0
non_ostruite/corridoi/corridoio_010.jpg,shadow_test/normali_corridoi/corridoio_010_shadow00.jpg,shadow_normal,corridoio,shadow_test/normali_corridoi/corridoio_010_shadow00.jpg,2.836679,-0.017426,4.260979,0,2.842857,0.417176,0
non_ostruite/corridoi/corridoio_010.jpg,light_test/normali_corridoi/corridoio_010_light00.jpg,light_normal,corridoio,light_test/normali_corridoi/corridoio_010_light00.jpg,3.352258,1.436833,4.260979,0,2.842857,0.417176,0
non_ostruite/corridoi/corridoio_010.jpg,ostruzioni_reali/images/corridoio_010_ostruita.jpg,obstructed,corridoio,ostruzioni_reali/images/corridoio_010_ostruita.jpg,4.423579,4.458635,4.260979,1,2.842857,0.417176,0
